Jean Pisani-Ferry serves as a policy adviser to what government?;['French', 'French', 'French'];Mr. Draghi reiterated that the E.C.B. does not try to achieve a certain exchange rate for the euro. The recent decline in the euro, he said, is “a natural outcome of diverging monetary policy path in the U.S. and the euro area. Markets expect a less accommodative monetary policy in the United States. This contributes to a stronger dollar.” Mr. Draghi and other top E.C.B. officials appear to be preparing financial markets for stronger action to combat low inflation. “Low inflation is already a serious obstacle to economic recovery and rebalancing within the eurozone,” Jean Pisani-Ferry, an economist who serves as a policy adviser to the French government, wrote in a blog post this week. “Outright deflation would be an even more dangerous threat.”
Jean Pisani-Ferry works as a policy adviser to which countries government?;['French government', 'French', 'French'];Mr. Draghi reiterated that the E.C.B. does not try to achieve a certain exchange rate for the euro. The recent decline in the euro, he said, is “a natural outcome of diverging monetary policy path in the U.S. and the euro area. Markets expect a less accommodative monetary policy in the United States. This contributes to a stronger dollar.” Mr. Draghi and other top E.C.B. officials appear to be preparing financial markets for stronger action to combat low inflation. “Low inflation is already a serious obstacle to economic recovery and rebalancing within the eurozone,” Jean Pisani-Ferry, an economist who serves as a policy adviser to the French government, wrote in a blog post this week. “Outright deflation would be an even more dangerous threat.”
What does Jean Pisani-Ferry think would be a serious threat to the economy?;['Outright deflation', 'Low inflation', 'Outright deflation'];Mr. Draghi reiterated that the E.C.B. does not try to achieve a certain exchange rate for the euro. The recent decline in the euro, he said, is “a natural outcome of diverging monetary policy path in the U.S. and the euro area. Markets expect a less accommodative monetary policy in the United States. This contributes to a stronger dollar.” Mr. Draghi and other top E.C.B. officials appear to be preparing financial markets for stronger action to combat low inflation. “Low inflation is already a serious obstacle to economic recovery and rebalancing within the eurozone,” Jean Pisani-Ferry, an economist who serves as a policy adviser to the French government, wrote in a blog post this week. “Outright deflation would be an even more dangerous threat.”
Mr. Draghi says the decline rate in the Euro is natural outcome of diverging policies between what two areas?;['the U.S. and the euro area', 'U.S. and the euro area', 'U.S. and the euro area'];Mr. Draghi reiterated that the E.C.B. does not try to achieve a certain exchange rate for the euro. The recent decline in the euro, he said, is “a natural outcome of diverging monetary policy path in the U.S. and the euro area. Markets expect a less accommodative monetary policy in the United States. This contributes to a stronger dollar.” Mr. Draghi and other top E.C.B. officials appear to be preparing financial markets for stronger action to combat low inflation. “Low inflation is already a serious obstacle to economic recovery and rebalancing within the eurozone,” Jean Pisani-Ferry, an economist who serves as a policy adviser to the French government, wrote in a blog post this week. “Outright deflation would be an even more dangerous threat.”
Jean Pisani-Ferry believes what is an obstacle to economic recovery?;['Low inflation', 'Low inflation', 'Low inflation'];Mr. Draghi reiterated that the E.C.B. does not try to achieve a certain exchange rate for the euro. The recent decline in the euro, he said, is “a natural outcome of diverging monetary policy path in the U.S. and the euro area. Markets expect a less accommodative monetary policy in the United States. This contributes to a stronger dollar.” Mr. Draghi and other top E.C.B. officials appear to be preparing financial markets for stronger action to combat low inflation. “Low inflation is already a serious obstacle to economic recovery and rebalancing within the eurozone,” Jean Pisani-Ferry, an economist who serves as a policy adviser to the French government, wrote in a blog post this week. “Outright deflation would be an even more dangerous threat.”
What was he convinced was therapeutic?;['poetry', 'poetry'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
What is the name of the article that was written in the Journal of Poetry Therapy?;['“A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.”', 'A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model', 'A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
Where is the Sarah Newman Center?;['Jewish Home Lifecare', 'near his home in New Rochelle', 'the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
Where was his home?;['New Rochelle', 'New Rochelle', 'New Rochelle'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
What is the name of the campus of Westchester County?;['Sarah Neuman Center', 'Sarah Neuman Center', 'Sarah Neuman Center'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
In what academic journal was the poetry published?;['The Journal of Poetry Therapy', 'The Journal of Poetry Therapy', 'The Journal of Poetry Therapy'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
For whom is the poetry program designed for?;['Very Elderly', 'Very Elderly', 'for the Very Elderly'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
What religion has their own nonprofit organization?;['Jewish', 'Jewish', 'Jewish'];“It seemed that going over poetry with her and singing songs with her was a tremendous way to interact with her,” he recalled. “When we did that, she acted decades younger than she was otherwise.” Convinced that poetry could be therapeutic, he asked the Sarah Neuman Center, the Westchester County campus of a sprawling nonprofit, Jewish Home Lifecare, based near his home in New Rochelle, to let him give readings, and the administration agreed. This year, he felt confident enough about his experience to write about it in The Journal of Poetry Therapy, in an article titled “A Poetry Program for the Very Elderly — Narrative Perspective on One Therapeutic Model.” In it, he argues that without intending to do so, he has developed a curriculum for others to follow.
What has attracted a global audience?;['murder mysteries', 'Investigation Discovery', 'Investigation Discovery'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
What do murder mysteries have?;['a sensational mix of romance-gone-wrong', 'romance-gone-wrong', 'a sensational mix'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
Who hosted Scorned: Love Kills and Deadly Affairs?;['former soap opera queen Susan Lucci', 'Susan Lucci', 'Susan Lucci'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
When did Investigation Discovery make its debut in the US?;['2008', '2008', '2008'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
What did Susan Lucci do before hosting murder mysteries?;['soap opera queen', 'soap opera', 'Investigation Discovery'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
Among women which age group does Investigation Discovery have the most appeal?;['women 24 to 54 years old', '24 to 54', '24 to 54'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
Is Investigation Discovery more popular among men or women?;['women', 'women'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
When did Investigation Discovery make its debut in the United States?;['2008', '2008', '2008'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
What bothers fans of Investigation Discovery the most?;['its logo is permanently visible on their television screens', 'logo is permanently visible on their television screens', 'its logo is permanently visible on their television screens'];Filled with a sensational mix of romance-gone-wrong murder mysteries like “Scorned: Love Kills” and “Deadly Affairs,” hosted by the former soap opera queen Susan Lucci, Investigation Discovery has attracted a global audience of fans so dedicated that they complain to the network that its logo is permanently visible on their television screens. Investigation Discovery, which made its debut in the United States in 2008, has become one of the fastest growing cable television networks in the country. It is especially popular among women, ranking as a top five cable network for women 24 to 54 years old in the United States.
When did Henry S. Shleiff arrive?;['2009', '2009', '2009'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What was Henry S. Shleiff bearing?;['the ideal credentials for proceeding with a crime network', 'ideal credentials'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What was Shleiff's previous job?;['chief executive of Crown Media Holdings', 'chief executive of Court TV Network', 'chief executive of Court TV Network'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What was Shleiff's job prior to being chief executive of Crown Media Holdings?;['chief executive of Court TV Network,', 'chief executive of Court TV Network', 'chief executive of Court TV Network'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What is Court TV Network home of?;['live court coverage that gained attention during the O. J. Simpson trial', 'live court coverage', 'live court coverage'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
When did Henry S. Schleiff take over as  president of Investigation Discovery?;['2009', '2009', '2009'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What event made Court TV popular?;['the O. J. Simpson trial', 'O. J. Simpson trial', 'O. J. Simpson trial'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
Where did Henry S. Schleiff work before coming to Investigation Discovery?;['Crown Media Holdings', 'Court TV Network', 'Crown Media Holdings'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What concept was Investigation Discovery based on?;['the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,”', 'popularity of crime novels and police procedurals', 'the popularity of crime novels and police procedurals'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What is the Hallmark Channel known for?;['sentimental love stories', 'sentimental love stories', 'sentimental love stories'];Then Henry S. Schleiff arrived in 2009 as group president of Investigation Discovery and a roster of other networks, bearing the ideal credentials for proceeding with a crime network. Mr. Schleiff had been chief executive of Crown Media Holdings, owner of the Hallmark Channel, known for its sentimental love stories. Earlier, he was chief executive of Court TV Network, the home of live court coverage that gained attention during the O. J. Simpson trial. During his first meeting with Mr. Zaslav, Mr.Schleiff endorsed going all-in with Investigation Discovery, broadcasting nothing but true stories about crime, mystery and romance. The executives made their bet based on the popularity of crime novels and police procedurals, like “NCIS,” “CSI” and “Law and Order,” which for years had topped the ratings charts.
What were his hardest years?;['college', 'college', 'college years'];For most of his college years, hardship dogged him off the court. So it is little wonder that Trice, finally getting his chance, appears so composed and peaceful on the court.
What got him off the court?;['hardship', 'hardship', 'hardship'];For most of his college years, hardship dogged him off the court. So it is little wonder that Trice, finally getting his chance, appears so composed and peaceful on the court.
What was his name?;['Trice', 'Trice', 'Trice'];For most of his college years, hardship dogged him off the court. So it is little wonder that Trice, finally getting his chance, appears so composed and peaceful on the court.
What emotions was he?;['composed and peaceful', 'composed and peaceful', 'composed and peaceful'];For most of his college years, hardship dogged him off the court. So it is little wonder that Trice, finally getting his chance, appears so composed and peaceful on the court.
What was his job?;['point guard', 'point guard', 'big rebound or another chance to help us win. We needed him now so we could win.”'];“I’ve always felt like that was part of my job as the point guard,” he said. “And truthfully, in my head, I am trying to stay calm and be sure I’m thinking straight.” Trice’s measured approach to the game was evident at least three times in the regional final. Near the end of regulation, after his teammate Marvin Clark Jr. missed two free throws, shots that might have clinched the victory for Michigan State, Trice went to Clark at the next whistle — with the game still very much in doubt. “I told him that those misses weren’t going to lose us the game,” Trice said. “I told him he was going to get another big rebound or another chance to help us win. We needed him now so we could win.”
What was he thinking about?;['thinking straight.', 'straight'];“I’ve always felt like that was part of my job as the point guard,” he said. “And truthfully, in my head, I am trying to stay calm and be sure I’m thinking straight.” Trice’s measured approach to the game was evident at least three times in the regional final. Near the end of regulation, after his teammate Marvin Clark Jr. missed two free throws, shots that might have clinched the victory for Michigan State, Trice went to Clark at the next whistle — with the game still very much in doubt. “I told him that those misses weren’t going to lose us the game,” Trice said. “I told him he was going to get another big rebound or another chance to help us win. We needed him now so we could win.”
What type of finals was it?;['regional final', 'regional', 'regional final'];“I’ve always felt like that was part of my job as the point guard,” he said. “And truthfully, in my head, I am trying to stay calm and be sure I’m thinking straight.” Trice’s measured approach to the game was evident at least three times in the regional final. Near the end of regulation, after his teammate Marvin Clark Jr. missed two free throws, shots that might have clinched the victory for Michigan State, Trice went to Clark at the next whistle — with the game still very much in doubt. “I told him that those misses weren’t going to lose us the game,” Trice said. “I told him he was going to get another big rebound or another chance to help us win. We needed him now so we could win.”
Who missed two free throws?;['teammate Marvin Clark Jr', 'Marvin Clark Jr.', 'Marvin Clark Jr.'];“I’ve always felt like that was part of my job as the point guard,” he said. “And truthfully, in my head, I am trying to stay calm and be sure I’m thinking straight.” Trice’s measured approach to the game was evident at least three times in the regional final. Near the end of regulation, after his teammate Marvin Clark Jr. missed two free throws, shots that might have clinched the victory for Michigan State, Trice went to Clark at the next whistle — with the game still very much in doubt. “I told him that those misses weren’t going to lose us the game,” Trice said. “I told him he was going to get another big rebound or another chance to help us win. We needed him now so we could win.”
What did Trice tell his teammate afterwards?;['“I told him that those misses weren’t going to lose us the game,”', 'those misses weren’t going to lose us the game', '“I told him that those misses weren’t going to lose us the game,'];“I’ve always felt like that was part of my job as the point guard,” he said. “And truthfully, in my head, I am trying to stay calm and be sure I’m thinking straight.” Trice’s measured approach to the game was evident at least three times in the regional final. Near the end of regulation, after his teammate Marvin Clark Jr. missed two free throws, shots that might have clinched the victory for Michigan State, Trice went to Clark at the next whistle — with the game still very much in doubt. “I told him that those misses weren’t going to lose us the game,” Trice said. “I told him he was going to get another big rebound or another chance to help us win. We needed him now so we could win.”
What happened?;['a parasite', 'brain infection caused by a parasite', 'A brain infection caused by a parasite was eventually suspected'];A brain infection caused by a parasite was eventually suspected. Slowly, he recovered. “That changed him; it made him live in the moment,” Julie Trice said. “It made him realize that tomorrow is not promised, and neither is the next game.” Healthy again, Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,” Izzo said, laughing. “But this past summer, he really advanced a lot physically. And I think he got more confident, too. Travis has always had a high basketball I.Q., but this season, I saw Travis develop in new ways. The last six weeks, he’s just been electric.”
What type of infection?;['A brain', 'brain', 'brain infection'];A brain infection caused by a parasite was eventually suspected. Slowly, he recovered. “That changed him; it made him live in the moment,” Julie Trice said. “It made him realize that tomorrow is not promised, and neither is the next game.” Healthy again, Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,” Izzo said, laughing. “But this past summer, he really advanced a lot physically. And I think he got more confident, too. Travis has always had a high basketball I.Q., but this season, I saw Travis develop in new ways. The last six weeks, he’s just been electric.”
What did he realize?;['It made him realize that tomorrow is not promised, and neither is the next game', 'tomorrow is not promised, and neither is the next game.'];A brain infection caused by a parasite was eventually suspected. Slowly, he recovered. “That changed him; it made him live in the moment,” Julie Trice said. “It made him realize that tomorrow is not promised, and neither is the next game.” Healthy again, Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,” Izzo said, laughing. “But this past summer, he really advanced a lot physically. And I think he got more confident, too. Travis has always had a high basketball I.Q., but this season, I saw Travis develop in new ways. The last six weeks, he’s just been electric.”
What happened the past few weeks?;['The last six weeks, he’s just been electric.', 'he’s just been electric', 'I saw Travis develop in new ways. The last six weeks'];A brain infection caused by a parasite was eventually suspected. Slowly, he recovered. “That changed him; it made him live in the moment,” Julie Trice said. “It made him realize that tomorrow is not promised, and neither is the next game.” Healthy again, Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,” Izzo said, laughing. “But this past summer, he really advanced a lot physically. And I think he got more confident, too. Travis has always had a high basketball I.Q., but this season, I saw Travis develop in new ways. The last six weeks, he’s just been electric.”
What happened to him?;['Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,”', 'he recovered', 'A brain infection caused by a parasite'];A brain infection caused by a parasite was eventually suspected. Slowly, he recovered. “That changed him; it made him live in the moment,” Julie Trice said. “It made him realize that tomorrow is not promised, and neither is the next game.” Healthy again, Travis Trice had time to work out and get stronger. “He got up to maybe 175 pounds,” Izzo said, laughing. “But this past summer, he really advanced a lot physically. And I think he got more confident, too. Travis has always had a high basketball I.Q., but this season, I saw Travis develop in new ways. The last six weeks, he’s just been electric.”
What did he average?;['Trice has averaged 19.8 points a game', '19.8 points a game', '19.8 points a game,'];In the N.C.A.A. tournament, Trice has averaged 19.8 points a game, an increase from a season average of 14.8 entering the tournament. The seventh-seeded Spartans will play Duke, the top seed from the South Region, in the national semifinals Saturday in Indianapolis. Asked to explain Trice’s jump in production, Izzo grinned and said, “The bigger the game, the more often you want the ball in Travis’s hands.” When his two free throws dropped with 10 seconds left Sunday for his 16th and 17th points, Trice allowed himself a small smile. But when the game ended, he collapsed to the floor. “That’s the first time I’ve ever seen Travis cry,” said Dawson, who has been his teammate for many seasons. Julie Trice said: “That wasn’t like him. But I was kind of happy to see it. I was saying, ‘Let it go, baby.’ ” As he lay on the court, Trice was absolutely still again.
What team will they play?;['Duke', 'Duke', 'Duke,'];In the N.C.A.A. tournament, Trice has averaged 19.8 points a game, an increase from a season average of 14.8 entering the tournament. The seventh-seeded Spartans will play Duke, the top seed from the South Region, in the national semifinals Saturday in Indianapolis. Asked to explain Trice’s jump in production, Izzo grinned and said, “The bigger the game, the more often you want the ball in Travis’s hands.” When his two free throws dropped with 10 seconds left Sunday for his 16th and 17th points, Trice allowed himself a small smile. But when the game ended, he collapsed to the floor. “That’s the first time I’ve ever seen Travis cry,” said Dawson, who has been his teammate for many seasons. Julie Trice said: “That wasn’t like him. But I was kind of happy to see it. I was saying, ‘Let it go, baby.’ ” As he lay on the court, Trice was absolutely still again.
What was asked?;['Asked to explain Trice’s jump in production', 'explain Trice’s jump in production', '. Asked to explain Trice’s jump in production,'];In the N.C.A.A. tournament, Trice has averaged 19.8 points a game, an increase from a season average of 14.8 entering the tournament. The seventh-seeded Spartans will play Duke, the top seed from the South Region, in the national semifinals Saturday in Indianapolis. Asked to explain Trice’s jump in production, Izzo grinned and said, “The bigger the game, the more often you want the ball in Travis’s hands.” When his two free throws dropped with 10 seconds left Sunday for his 16th and 17th points, Trice allowed himself a small smile. But when the game ended, he collapsed to the floor. “That’s the first time I’ve ever seen Travis cry,” said Dawson, who has been his teammate for many seasons. Julie Trice said: “That wasn’t like him. But I was kind of happy to see it. I was saying, ‘Let it go, baby.’ ” As he lay on the court, Trice was absolutely still again.
