What is the abbreviation for the Oxford English Dictionary?;['OED', '(OED', 'OED'];The widespread, frequent use of acronyms across the whole range of registers is a relatively new linguistic phenomenon in most languages, becoming increasingly evident since the mid-20th century. As literacy rates rose, and as advances in science and technology brought with them a constant stream of new (and sometimes more complex) terms and concepts, the practice of abbreviating terms became increasingly convenient. The Oxford English Dictionary (OED) records the first printed use of the word initialism as occurring in 1899, but it did not come into general use until 1965, well after acronym had become common.
What year was the use of initialism put to general use?;['1965', '1965', '1965'];The widespread, frequent use of acronyms across the whole range of registers is a relatively new linguistic phenomenon in most languages, becoming increasingly evident since the mid-20th century. As literacy rates rose, and as advances in science and technology brought with them a constant stream of new (and sometimes more complex) terms and concepts, the practice of abbreviating terms became increasingly convenient. The Oxford English Dictionary (OED) records the first printed use of the word initialism as occurring in 1899, but it did not come into general use until 1965, well after acronym had become common.
What was A.W.O.L. called when pronounced as a word?;['awol', 'awol'];By 1943, the term acronym had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words. (It was formed from the Greek words ἄκρος, akros, "topmost, extreme" and ὄνομα, onoma, "name.") For example, the army offense of being absent without official leave was abbreviated to "A.W.O.L." in reports, but when pronounced as a word (awol), it became an acronym. While initial letters are commonly used to form an acronym, the original definition was "a word made from the initial letters or syllables of other words", for example UNIVAC from UNIVersal Automatic Computer.
By 1943, what term was used to refer to abbreviations as words?;['acronym', 'acronym'];By 1943, the term acronym had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words. (It was formed from the Greek words ἄκρος, akros, "topmost, extreme" and ὄνομα, onoma, "name.") For example, the army offense of being absent without official leave was abbreviated to "A.W.O.L." in reports, but when pronounced as a word (awol), it became an acronym. While initial letters are commonly used to form an acronym, the original definition was "a word made from the initial letters or syllables of other words", for example UNIVAC from UNIVersal Automatic Computer.
What language does the term acronym derive from?;['Greek', 'Greek', 'Greek'];By 1943, the term acronym had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words. (It was formed from the Greek words ἄκρος, akros, "topmost, extreme" and ὄνομα, onoma, "name.") For example, the army offense of being absent without official leave was abbreviated to "A.W.O.L." in reports, but when pronounced as a word (awol), it became an acronym. While initial letters are commonly used to form an acronym, the original definition was "a word made from the initial letters or syllables of other words", for example UNIVAC from UNIVersal Automatic Computer.
What was the original definition of acronym?;['a word made from the initial letters or syllables of other words', 'a word made from the initial letters or syllables of other words', 'had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words'];By 1943, the term acronym had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words. (It was formed from the Greek words ἄκρος, akros, "topmost, extreme" and ὄνομα, onoma, "name.") For example, the army offense of being absent without official leave was abbreviated to "A.W.O.L." in reports, but when pronounced as a word (awol), it became an acronym. While initial letters are commonly used to form an acronym, the original definition was "a word made from the initial letters or syllables of other words", for example UNIVAC from UNIVersal Automatic Computer.
What is the acronym UNIVAC derived from?;['UNIVersal Automatic Computer.', 'UNIVersal Automatic Computer', 'UNIVersal Automatic Computer'];By 1943, the term acronym had been used in English to recognize abbreviations (and contractions of phrases) that were pronounced as words. (It was formed from the Greek words ἄκρος, akros, "topmost, extreme" and ὄνομα, onoma, "name.") For example, the army offense of being absent without official leave was abbreviated to "A.W.O.L." in reports, but when pronounced as a word (awol), it became an acronym. While initial letters are commonly used to form an acronym, the original definition was "a word made from the initial letters or syllables of other words", for example UNIVAC from UNIVersal Automatic Computer.
Does precipitation increase or decrease with height?;['precipitation increases', 'increases'];Though precipitation increases with the height, there are semiarid conditions in the nearly 7000 m towering highest mountains of the Andes. This dry steppe climate is considered to be typical of the subtropical position at 32-34° S. The valley bottoms have no woods, just dwarf scrub. The largest glaciers, as e.g. the Plomo glacier and the Horcones glaciers do not even reach 10 km in length and have an only insignificant ice thickness. At glacial times, however, c. 20 000 years ago, the glaciers were over ten times longer. On the east side of this section of the Mendozina Andes they flowed down to 2060 m and on the west side to c. 1220 m asl. The massifs of Cerro Aconcagua (6,961 m), Cerro Tupungato (6,550 m) and Nevado Juncal (6,110 m) are tens of kilometres away from each other and were connected by a joint ice stream network. The Andes' dendritic glacier arms, i.e. components of valley glaciers, were up to 112.5 km long, over 1020, i.e. 1250 m thick and overspanned a vertical distance of 5150 altitude metres. The climatic glacier snowline (ELA) was lowered from currently 4600 m to 3200 m at glacial times.
What climate is considered to be typical of the subtropical position at 32-34S?;['dry steppe', 'dry steppe climate'];Though precipitation increases with the height, there are semiarid conditions in the nearly 7000 m towering highest mountains of the Andes. This dry steppe climate is considered to be typical of the subtropical position at 32-34° S. The valley bottoms have no woods, just dwarf scrub. The largest glaciers, as e.g. the Plomo glacier and the Horcones glaciers do not even reach 10 km in length and have an only insignificant ice thickness. At glacial times, however, c. 20 000 years ago, the glaciers were over ten times longer. On the east side of this section of the Mendozina Andes they flowed down to 2060 m and on the west side to c. 1220 m asl. The massifs of Cerro Aconcagua (6,961 m), Cerro Tupungato (6,550 m) and Nevado Juncal (6,110 m) are tens of kilometres away from each other and were connected by a joint ice stream network. The Andes' dendritic glacier arms, i.e. components of valley glaciers, were up to 112.5 km long, over 1020, i.e. 1250 m thick and overspanned a vertical distance of 5150 altitude metres. The climatic glacier snowline (ELA) was lowered from currently 4600 m to 3200 m at glacial times.
Valley bottoms have no what?;['woods', 'woods'];Though precipitation increases with the height, there are semiarid conditions in the nearly 7000 m towering highest mountains of the Andes. This dry steppe climate is considered to be typical of the subtropical position at 32-34° S. The valley bottoms have no woods, just dwarf scrub. The largest glaciers, as e.g. the Plomo glacier and the Horcones glaciers do not even reach 10 km in length and have an only insignificant ice thickness. At glacial times, however, c. 20 000 years ago, the glaciers were over ten times longer. On the east side of this section of the Mendozina Andes they flowed down to 2060 m and on the west side to c. 1220 m asl. The massifs of Cerro Aconcagua (6,961 m), Cerro Tupungato (6,550 m) and Nevado Juncal (6,110 m) are tens of kilometres away from each other and were connected by a joint ice stream network. The Andes' dendritic glacier arms, i.e. components of valley glaciers, were up to 112.5 km long, over 1020, i.e. 1250 m thick and overspanned a vertical distance of 5150 altitude metres. The climatic glacier snowline (ELA) was lowered from currently 4600 m to 3200 m at glacial times.
What are the largest glaciers?;['the Plomo glacier and the Horcones glaciers', 'Plomo glacier and the Horcones glaciers'];Though precipitation increases with the height, there are semiarid conditions in the nearly 7000 m towering highest mountains of the Andes. This dry steppe climate is considered to be typical of the subtropical position at 32-34° S. The valley bottoms have no woods, just dwarf scrub. The largest glaciers, as e.g. the Plomo glacier and the Horcones glaciers do not even reach 10 km in length and have an only insignificant ice thickness. At glacial times, however, c. 20 000 years ago, the glaciers were over ten times longer. On the east side of this section of the Mendozina Andes they flowed down to 2060 m and on the west side to c. 1220 m asl. The massifs of Cerro Aconcagua (6,961 m), Cerro Tupungato (6,550 m) and Nevado Juncal (6,110 m) are tens of kilometres away from each other and were connected by a joint ice stream network. The Andes' dendritic glacier arms, i.e. components of valley glaciers, were up to 112.5 km long, over 1020, i.e. 1250 m thick and overspanned a vertical distance of 5150 altitude metres. The climatic glacier snowline (ELA) was lowered from currently 4600 m to 3200 m at glacial times.
What is the climate like in Cape Horn?;['cold, windy and wet', 'cold, windy and wet', 'cold, windy and wet'];The Andean region cuts across several natural and floristic regions due to its extension from Caribbean Venezuela to cold, windy and wet Cape Horn passing through the hyperarid Atacama Desert. Rainforests and tropical dry forests used to encircle much of the northern Andes but are now greatly diminished, especially in the Chocó and inter-Andean valleys of Colombia. As a direct opposite of the humid Andean slopes are the relatively dry Andean slopes in most of western Peru, Chile and Argentina. Along with several Interandean Valles, they are typically dominated by deciduous woodland, shrub and xeric vegetation, reaching the extreme in the slopes near the virtually lifeless Atacama Desert.
The Andean slopes in western Peru are dominated by what natural feature?;['deciduous woodland', 'deciduous woodland, shrub and xeric vegetation', 'deciduous woodland'];The Andean region cuts across several natural and floristic regions due to its extension from Caribbean Venezuela to cold, windy and wet Cape Horn passing through the hyperarid Atacama Desert. Rainforests and tropical dry forests used to encircle much of the northern Andes but are now greatly diminished, especially in the Chocó and inter-Andean valleys of Colombia. As a direct opposite of the humid Andean slopes are the relatively dry Andean slopes in most of western Peru, Chile and Argentina. Along with several Interandean Valles, they are typically dominated by deciduous woodland, shrub and xeric vegetation, reaching the extreme in the slopes near the virtually lifeless Atacama Desert.
What is the climate like in the Atacama Desert?;['hyperarid', 'hyperarid', 'virtually lifeless'];The Andean region cuts across several natural and floristic regions due to its extension from Caribbean Venezuela to cold, windy and wet Cape Horn passing through the hyperarid Atacama Desert. Rainforests and tropical dry forests used to encircle much of the northern Andes but are now greatly diminished, especially in the Chocó and inter-Andean valleys of Colombia. As a direct opposite of the humid Andean slopes are the relatively dry Andean slopes in most of western Peru, Chile and Argentina. Along with several Interandean Valles, they are typically dominated by deciduous woodland, shrub and xeric vegetation, reaching the extreme in the slopes near the virtually lifeless Atacama Desert.
Does the Atacama Desert have much life or is it virtually lifeless?;['virtually lifeless', 'virtually lifeless', 'virtually lifeless'];The Andean region cuts across several natural and floristic regions due to its extension from Caribbean Venezuela to cold, windy and wet Cape Horn passing through the hyperarid Atacama Desert. Rainforests and tropical dry forests used to encircle much of the northern Andes but are now greatly diminished, especially in the Chocó and inter-Andean valleys of Colombia. As a direct opposite of the humid Andean slopes are the relatively dry Andean slopes in most of western Peru, Chile and Argentina. Along with several Interandean Valles, they are typically dominated by deciduous woodland, shrub and xeric vegetation, reaching the extreme in the slopes near the virtually lifeless Atacama Desert.
How many species of vascular plants live in the Andes?;['30,000', '30,000', '30,000'];About 30,000 species of vascular plants live in the Andes, with roughly half being endemic to the region, surpassing the diversity of any other hotspot. The small tree Cinchona pubescens, a source of quinine which is used to treat malaria, is found widely in the Andes as far south as Bolivia. Other important crops that originated from the Andes are tobacco and potatoes. The high-altitude Polylepis forests and woodlands are found in the Andean areas of Colombia, Ecuador, Peru, Bolivia and Chile. These trees, by locals referred to as Queñua, Yagual and other names, can be found at altitudes of 4,500 m (14,760 ft) above sea level. It remains unclear if the patchy distribution of these forests and woodlands is natural, or the result of clearing which began during the Incan period. Regardless, in modern times the clearance has accelerated, and the trees are now considered to be highly endangered, with some believing that as little as 10% of the original woodland remains.
In modern times, has the clearing of forests accelerated or decelerated?;['accelerated', 'accelerated', 'accelerated'];About 30,000 species of vascular plants live in the Andes, with roughly half being endemic to the region, surpassing the diversity of any other hotspot. The small tree Cinchona pubescens, a source of quinine which is used to treat malaria, is found widely in the Andes as far south as Bolivia. Other important crops that originated from the Andes are tobacco and potatoes. The high-altitude Polylepis forests and woodlands are found in the Andean areas of Colombia, Ecuador, Peru, Bolivia and Chile. These trees, by locals referred to as Queñua, Yagual and other names, can be found at altitudes of 4,500 m (14,760 ft) above sea level. It remains unclear if the patchy distribution of these forests and woodlands is natural, or the result of clearing which began during the Incan period. Regardless, in modern times the clearance has accelerated, and the trees are now considered to be highly endangered, with some believing that as little as 10% of the original woodland remains.
Which small tree is a source of quinine?;['Cinchona pubescens', 'Cinchona pubescens', 'Cinchona pubescens'];About 30,000 species of vascular plants live in the Andes, with roughly half being endemic to the region, surpassing the diversity of any other hotspot. The small tree Cinchona pubescens, a source of quinine which is used to treat malaria, is found widely in the Andes as far south as Bolivia. Other important crops that originated from the Andes are tobacco and potatoes. The high-altitude Polylepis forests and woodlands are found in the Andean areas of Colombia, Ecuador, Peru, Bolivia and Chile. These trees, by locals referred to as Queñua, Yagual and other names, can be found at altitudes of 4,500 m (14,760 ft) above sea level. It remains unclear if the patchy distribution of these forests and woodlands is natural, or the result of clearing which began during the Incan period. Regardless, in modern times the clearance has accelerated, and the trees are now considered to be highly endangered, with some believing that as little as 10% of the original woodland remains.
What are two important crops that originated from the Andes?;['tobacco and potatoes', 'tobacco and potatoes', 'tobacco and potatoes'];About 30,000 species of vascular plants live in the Andes, with roughly half being endemic to the region, surpassing the diversity of any other hotspot. The small tree Cinchona pubescens, a source of quinine which is used to treat malaria, is found widely in the Andes as far south as Bolivia. Other important crops that originated from the Andes are tobacco and potatoes. The high-altitude Polylepis forests and woodlands are found in the Andean areas of Colombia, Ecuador, Peru, Bolivia and Chile. These trees, by locals referred to as Queñua, Yagual and other names, can be found at altitudes of 4,500 m (14,760 ft) above sea level. It remains unclear if the patchy distribution of these forests and woodlands is natural, or the result of clearing which began during the Incan period. Regardless, in modern times the clearance has accelerated, and the trees are now considered to be highly endangered, with some believing that as little as 10% of the original woodland remains.
The polylepis forest and woodlands found in Andean areas are referred to by locals as what?;['Queñua', 'Queñua', 'Queñua, Yagual and other names'];About 30,000 species of vascular plants live in the Andes, with roughly half being endemic to the region, surpassing the diversity of any other hotspot. The small tree Cinchona pubescens, a source of quinine which is used to treat malaria, is found widely in the Andes as far south as Bolivia. Other important crops that originated from the Andes are tobacco and potatoes. The high-altitude Polylepis forests and woodlands are found in the Andean areas of Colombia, Ecuador, Peru, Bolivia and Chile. These trees, by locals referred to as Queñua, Yagual and other names, can be found at altitudes of 4,500 m (14,760 ft) above sea level. It remains unclear if the patchy distribution of these forests and woodlands is natural, or the result of clearing which began during the Incan period. Regardless, in modern times the clearance has accelerated, and the trees are now considered to be highly endangered, with some believing that as little as 10% of the original woodland remains.
Guanaco can be found living where?;['Altiplano', 'Altiplano', 'Altiplano'];The vicuña and guanaco can be found living in the Altiplano, while the closely related domesticated llama and alpaca are widely kept by locals as pack animals and for their meat and wool. The crepuscular (active during dawn and dusk) chinchillas, two threatened members of the rodent order, inhabit the Andes' alpine regions. The Andean condor, the largest bird of its kind in the Western Hemisphere, occurs throughout much of the Andes but generally in very low densities. Other animals found in the relatively open habitats of the high Andes include the huemul, cougar, foxes in the genus Pseudalopex, and, for birds, certain species of tinamous (notably members of the genus Nothoprocta), Andean goose, giant coot, flamingos (mainly associated with hypersaline lakes), lesser rhea, Andean flicker, diademed sandpiper-plover, miners, sierra-finches and diuca-finches.
Which threatened members of the rodent order inhabit the Andes' alpine regions?;['chinchillas', 'The crepuscular (active during dawn and dusk) chinchillas', 'chinchillas'];The vicuña and guanaco can be found living in the Altiplano, while the closely related domesticated llama and alpaca are widely kept by locals as pack animals and for their meat and wool. The crepuscular (active during dawn and dusk) chinchillas, two threatened members of the rodent order, inhabit the Andes' alpine regions. The Andean condor, the largest bird of its kind in the Western Hemisphere, occurs throughout much of the Andes but generally in very low densities. Other animals found in the relatively open habitats of the high Andes include the huemul, cougar, foxes in the genus Pseudalopex, and, for birds, certain species of tinamous (notably members of the genus Nothoprocta), Andean goose, giant coot, flamingos (mainly associated with hypersaline lakes), lesser rhea, Andean flicker, diademed sandpiper-plover, miners, sierra-finches and diuca-finches.
Does the Andean condor occur in high or low densities?;['very low', 'low densities', 'low densities'];The vicuña and guanaco can be found living in the Altiplano, while the closely related domesticated llama and alpaca are widely kept by locals as pack animals and for their meat and wool. The crepuscular (active during dawn and dusk) chinchillas, two threatened members of the rodent order, inhabit the Andes' alpine regions. The Andean condor, the largest bird of its kind in the Western Hemisphere, occurs throughout much of the Andes but generally in very low densities. Other animals found in the relatively open habitats of the high Andes include the huemul, cougar, foxes in the genus Pseudalopex, and, for birds, certain species of tinamous (notably members of the genus Nothoprocta), Andean goose, giant coot, flamingos (mainly associated with hypersaline lakes), lesser rhea, Andean flicker, diademed sandpiper-plover, miners, sierra-finches and diuca-finches.
What is the largest bird of its kind in the Western Hemisphere?;['Andean condor', 'The Andean condor', 'Andean condor'];The vicuña and guanaco can be found living in the Altiplano, while the closely related domesticated llama and alpaca are widely kept by locals as pack animals and for their meat and wool. The crepuscular (active during dawn and dusk) chinchillas, two threatened members of the rodent order, inhabit the Andes' alpine regions. The Andean condor, the largest bird of its kind in the Western Hemisphere, occurs throughout much of the Andes but generally in very low densities. Other animals found in the relatively open habitats of the high Andes include the huemul, cougar, foxes in the genus Pseudalopex, and, for birds, certain species of tinamous (notably members of the genus Nothoprocta), Andean goose, giant coot, flamingos (mainly associated with hypersaline lakes), lesser rhea, Andean flicker, diademed sandpiper-plover, miners, sierra-finches and diuca-finches.
Which species of hummingbirds can be seen at altitudes above 4,000 m?;['hillstars', 'hillstars', 'hillstars'];Lake Titicaca hosts several endemics, among them the highly endangered Titicaca flightless grebe and Titicaca water frog. A few species of hummingbirds, notably some hillstars, can be seen at altitudes above 4,000 m (13,100 ft), but far higher diversities can be found at lower altitudes, especially in the humid Andean forests ("cloud forests") growing on slopes in Colombia, Ecuador, Peru, Bolivia and far northwestern Argentina. These forest-types, which includes the Yungas and parts of the Chocó, are very rich in flora and fauna, although few large mammals exist, exceptions being the threatened mountain tapir, spectacled bear and yellow-tailed woolly monkey.
Which two highly endangered species live in Lake Titicaca?;['Titicaca flightless grebe and Titicaca water frog', 'Titicaca flightless grebe and Titicaca water frog', 'Titicaca flightless grebe and Titicaca water frog'];Lake Titicaca hosts several endemics, among them the highly endangered Titicaca flightless grebe and Titicaca water frog. A few species of hummingbirds, notably some hillstars, can be seen at altitudes above 4,000 m (13,100 ft), but far higher diversities can be found at lower altitudes, especially in the humid Andean forests ("cloud forests") growing on slopes in Colombia, Ecuador, Peru, Bolivia and far northwestern Argentina. These forest-types, which includes the Yungas and parts of the Chocó, are very rich in flora and fauna, although few large mammals exist, exceptions being the threatened mountain tapir, spectacled bear and yellow-tailed woolly monkey.
Few large what exists in the Andean forests?;['mammals', 'mammals', 'mammals'];Lake Titicaca hosts several endemics, among them the highly endangered Titicaca flightless grebe and Titicaca water frog. A few species of hummingbirds, notably some hillstars, can be seen at altitudes above 4,000 m (13,100 ft), but far higher diversities can be found at lower altitudes, especially in the humid Andean forests ("cloud forests") growing on slopes in Colombia, Ecuador, Peru, Bolivia and far northwestern Argentina. These forest-types, which includes the Yungas and parts of the Chocó, are very rich in flora and fauna, although few large mammals exist, exceptions being the threatened mountain tapir, spectacled bear and yellow-tailed woolly monkey.
What is another term for the humid Andean forests?;['cloud forests', 'cloud forests', 'cloud forests'];Lake Titicaca hosts several endemics, among them the highly endangered Titicaca flightless grebe and Titicaca water frog. A few species of hummingbirds, notably some hillstars, can be seen at altitudes above 4,000 m (13,100 ft), but far higher diversities can be found at lower altitudes, especially in the humid Andean forests ("cloud forests") growing on slopes in Colombia, Ecuador, Peru, Bolivia and far northwestern Argentina. These forest-types, which includes the Yungas and parts of the Chocó, are very rich in flora and fauna, although few large mammals exist, exceptions being the threatened mountain tapir, spectacled bear and yellow-tailed woolly monkey.
What is the elevation of Mount Aconcagua?;['6,961 m', '6,961 m', '6,961 m (22,838 ft)'];The Andes are the world's highest mountain range outside of Asia. The highest mountain outside Asia, Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorean Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
What location is the farthest from the Earth's Center?;['The peak of Chimborazo in the Ecuadorean Andes', 'peak of Chimborazo', 'peak of Chimborazo'];The Andes are the world's highest mountain range outside of Asia. The highest mountain outside Asia, Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorean Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
Where are the world's highest volcanoes?;['the Andes', 'Andes', 'The Andes'];The Andes are the world's highest mountain range outside of Asia. The highest mountain outside Asia, Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorean Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
Where are the world's highest mountain ranges?;['Andes', 'Ecuadorean Andes'];The Andes are the world's highest mountain range outside of Asia. The highest mountain outside Asia, Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorean Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
How high is the Ojos del Salado?;['6,893 m', '6,893 m', '6,893 m (22,615 ft)'];The Andes are the world's highest mountain range outside of Asia. The highest mountain outside Asia, Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorean Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
What mountain range are the Sierra Nevada de Santa Marta a part of?;['the northern part of the Andes', 'Andes', 'the Andes'];In the northern part of the Andes, the isolated Sierra Nevada de Santa Marta range is often considered to be part of the Andes. The term cordillera comes from the Spanish word "cordel", meaning "rope". The Andes range is about 200 km (124 mi) wide throughout its length, except in the Bolivian flexure where it is about 640 kilometres (398 mi) wide. The Leeward Antilles islands Aruba, Bonaire, and Curaçao, which lie in the Caribbean Sea off the coast of Venezuela, were thought to represent the submerged peaks of the extreme northern edge of the Andes range, but ongoing geological studies indicate that such a simplification does not do justice to the complex tectonic boundary between the South American and Caribbean plates.
What is the origin of the word 'cordillera'?;['"cordel"', 'the Spanish word "cordel"', 'Spanish word "cordel"'];In the northern part of the Andes, the isolated Sierra Nevada de Santa Marta range is often considered to be part of the Andes. The term cordillera comes from the Spanish word "cordel", meaning "rope". The Andes range is about 200 km (124 mi) wide throughout its length, except in the Bolivian flexure where it is about 640 kilometres (398 mi) wide. The Leeward Antilles islands Aruba, Bonaire, and Curaçao, which lie in the Caribbean Sea off the coast of Venezuela, were thought to represent the submerged peaks of the extreme northern edge of the Andes range, but ongoing geological studies indicate that such a simplification does not do justice to the complex tectonic boundary between the South American and Caribbean plates.
What is the meaning of "cordel"?;['"rope"', 'rope', 'rope'];In the northern part of the Andes, the isolated Sierra Nevada de Santa Marta range is often considered to be part of the Andes. The term cordillera comes from the Spanish word "cordel", meaning "rope". The Andes range is about 200 km (124 mi) wide throughout its length, except in the Bolivian flexure where it is about 640 kilometres (398 mi) wide. The Leeward Antilles islands Aruba, Bonaire, and Curaçao, which lie in the Caribbean Sea off the coast of Venezuela, were thought to represent the submerged peaks of the extreme northern edge of the Andes range, but ongoing geological studies indicate that such a simplification does not do justice to the complex tectonic boundary between the South American and Caribbean plates.
What is the average width of the Andes?;['200 km', '200 km', '200 km (124 mi)'];In the northern part of the Andes, the isolated Sierra Nevada de Santa Marta range is often considered to be part of the Andes. The term cordillera comes from the Spanish word "cordel", meaning "rope". The Andes range is about 200 km (124 mi) wide throughout its length, except in the Bolivian flexure where it is about 640 kilometres (398 mi) wide. The Leeward Antilles islands Aruba, Bonaire, and Curaçao, which lie in the Caribbean Sea off the coast of Venezuela, were thought to represent the submerged peaks of the extreme northern edge of the Andes range, but ongoing geological studies indicate that such a simplification does not do justice to the complex tectonic boundary between the South American and Caribbean plates.
How wide is the Bolivian flexure?;['640 kilometres', '640 kilometres', '640 kilometres (398 mi)'];In the northern part of the Andes, the isolated Sierra Nevada de Santa Marta range is often considered to be part of the Andes. The term cordillera comes from the Spanish word "cordel", meaning "rope". The Andes range is about 200 km (124 mi) wide throughout its length, except in the Bolivian flexure where it is about 640 kilometres (398 mi) wide. The Leeward Antilles islands Aruba, Bonaire, and Curaçao, which lie in the Caribbean Sea off the coast of Venezuela, were thought to represent the submerged peaks of the extreme northern edge of the Andes range, but ongoing geological studies indicate that such a simplification does not do justice to the complex tectonic boundary between the South American and Caribbean plates.
What is the Pacific Ring of Fire?;['a zone of volcanic activity that encompasses the Pacific rim of the Americas as well as the Asia-Pacific region.', 'zone of volcanic activity', 'a zone of volcanic activity'];The Andes are a Mesozoic–Tertiary orogenic belt of mountains along the Pacific Ring of Fire, a zone of volcanic activity that encompasses the Pacific rim of the Americas as well as the Asia-Pacific region. The Andes are the result of plate tectonics processes, caused by the subduction of oceanic crust beneath the South American plate. The main cause of the rise of the Andes is the compression of the western rim of the South American Plate due to the subduction of the Nazca Plate and the Antarctic Plate. To the east, the Andes range is bounded by several sedimentary basins, such as Orinoco, Amazon Basin, Madre de Dios and Gran Chaco, that separate the Andes from the ancient cratons in eastern South America. In the south, the Andes share a long boundary with the former Patagonia Terrane. To the west, the Andes end at the Pacific Ocean, although the Peru-Chile trench can be considered their ultimate western limit. From a geographical approach, the Andes are considered to have their western boundaries marked by the appearance of coastal lowlands and a less rugged topography. The Andes Mountains also contain large quantities of iron ore located in many mountains within the range.
What caused the Andes?;['due to the subduction of the Nazca Plate and the Antarctic Plate', 'compression of the western rim of the South American Plate', 'plate tectonics processes'];The Andes are a Mesozoic–Tertiary orogenic belt of mountains along the Pacific Ring of Fire, a zone of volcanic activity that encompasses the Pacific rim of the Americas as well as the Asia-Pacific region. The Andes are the result of plate tectonics processes, caused by the subduction of oceanic crust beneath the South American plate. The main cause of the rise of the Andes is the compression of the western rim of the South American Plate due to the subduction of the Nazca Plate and the Antarctic Plate. To the east, the Andes range is bounded by several sedimentary basins, such as Orinoco, Amazon Basin, Madre de Dios and Gran Chaco, that separate the Andes from the ancient cratons in eastern South America. In the south, the Andes share a long boundary with the former Patagonia Terrane. To the west, the Andes end at the Pacific Ocean, although the Peru-Chile trench can be considered their ultimate western limit. From a geographical approach, the Andes are considered to have their western boundaries marked by the appearance of coastal lowlands and a less rugged topography. The Andes Mountains also contain large quantities of iron ore located in many mountains within the range.
Where do the Andes end in the west?;['the Andes end at the Pacific Ocean', 'Pacific Ocean', 'Pacific Ocean'];The Andes are a Mesozoic–Tertiary orogenic belt of mountains along the Pacific Ring of Fire, a zone of volcanic activity that encompasses the Pacific rim of the Americas as well as the Asia-Pacific region. The Andes are the result of plate tectonics processes, caused by the subduction of oceanic crust beneath the South American plate. The main cause of the rise of the Andes is the compression of the western rim of the South American Plate due to the subduction of the Nazca Plate and the Antarctic Plate. To the east, the Andes range is bounded by several sedimentary basins, such as Orinoco, Amazon Basin, Madre de Dios and Gran Chaco, that separate the Andes from the ancient cratons in eastern South America. In the south, the Andes share a long boundary with the former Patagonia Terrane. To the west, the Andes end at the Pacific Ocean, although the Peru-Chile trench can be considered their ultimate western limit. From a geographical approach, the Andes are considered to have their western boundaries marked by the appearance of coastal lowlands and a less rugged topography. The Andes Mountains also contain large quantities of iron ore located in many mountains within the range.
What ore is found along the Andes Mountain range?;['iron ore', 'iron', 'iron ore'];The Andes are a Mesozoic–Tertiary orogenic belt of mountains along the Pacific Ring of Fire, a zone of volcanic activity that encompasses the Pacific rim of the Americas as well as the Asia-Pacific region. The Andes are the result of plate tectonics processes, caused by the subduction of oceanic crust beneath the South American plate. The main cause of the rise of the Andes is the compression of the western rim of the South American Plate due to the subduction of the Nazca Plate and the Antarctic Plate. To the east, the Andes range is bounded by several sedimentary basins, such as Orinoco, Amazon Basin, Madre de Dios and Gran Chaco, that separate the Andes from the ancient cratons in eastern South America. In the south, the Andes share a long boundary with the former Patagonia Terrane. To the west, the Andes end at the Pacific Ocean, although the Peru-Chile trench can be considered their ultimate western limit. From a geographical approach, the Andes are considered to have their western boundaries marked by the appearance of coastal lowlands and a less rugged topography. The Andes Mountains also contain large quantities of iron ore located in many mountains within the range.
